Country,Year,Label,Indicator,Value,Region
Latvia,2003,GDP Growth/Capita (%),GDP,7.78,Rest of World
Latvia,2004,GDP Growth/Capita (%),GDP,9.27,Rest of World
Latvia,2005,GDP Growth/Capita (%),GDP,11.2,Rest of World
Latvia,2006,GDP Growth/Capita (%),GDP,12.2,Rest of World
Latvia,2007,GDP Growth/Capita (%),GDP,10.5,Rest of World
Latvia,2008,GDP Growth/Capita (%),GDP,-2.52,Rest of World
Latvia,2009,GDP Growth/Capita (%),GDP,-16.6,Rest of World
Latvia,2010,GDP Growth/Capita (%),GDP,1.04,Rest of World
Latvia,2011,GDP Growth/Capita (%),GDP,7.81,Rest of World
Latvia,2012,GDP Growth/Capita (%),GDP,6.91,Rest of World
Latvia,2013,GDP Growth/Capita (%),GDP,4.42,Rest of World
Latvia,2014,GDP Growth/Capita (%),GDP,4.08,Rest of World
Latvia,2015,GDP Growth/Capita (%),GDP,4.7,Rest of World
Latvia,2016,GDP Growth/Capita (%),GDP,4.52,Rest of World
Latvia,2017,GDP Growth/Capita (%),GDP,4.43,Rest of World
Latvia,2018,GDP Growth/Capita (%),GDP,4.3,Rest of World
Latvia,2019,GDP Growth/Capita (%),GDP,4.29,Rest of World
Lebanon,1821,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1822,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1823,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1824,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1825,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1826,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1827,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1828,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1829,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1830,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1831,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1832,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1833,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1834,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1835,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1836,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1837,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1838,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1839,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1840,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1841,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1842,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1843,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1844,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1845,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1846,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1847,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1848,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1849,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1850,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1851,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1852,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1853,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1854,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1855,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1856,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1857,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1858,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1859,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1860,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1861,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1862,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1863,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1864,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1865,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1866,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1867,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1868,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1869,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1870,GDP Growth/Capita (%),GDP,0.695,Rest of World
Lebanon,1871,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1872,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1873,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1874,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1875,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1876,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1877,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1878,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1879,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1880,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1881,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1882,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1883,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1884,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1885,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1886,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1887,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1888,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1889,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1890,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1891,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1892,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1893,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1894,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1895,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1896,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1897,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1898,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1899,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1900,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1901,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1902,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1903,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1904,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1905,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1906,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1907,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1908,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1909,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1910,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1911,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1912,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1913,GDP Growth/Capita (%),GDP,1.29,Rest of World
Lebanon,1914,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1915,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1916,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1917,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1918,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1919,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1920,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1921,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1922,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1923,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1924,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1925,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1926,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1927,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1928,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1929,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1930,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1931,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1932,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1933,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1934,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1935,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1936,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1937,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1938,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1939,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1940,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1941,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1942,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1943,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1944,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1945,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1946,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1947,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1948,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1949,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1950,GDP Growth/Capita (%),GDP,1.79,Rest of World
Lebanon,1951,GDP Growth/Capita (%),GDP,-12.5,Rest of World
Lebanon,1952,GDP Growth/Capita (%),GDP,3.61,Rest of World
Lebanon,1953,GDP Growth/Capita (%),GDP,12.3,Rest of World
Lebanon,1954,GDP Growth/Capita (%),GDP,11.9,Rest of World
Lebanon,1955,GDP Growth/Capita (%),GDP,5.35,Rest of World
Lebanon,1956,GDP Growth/Capita (%),GDP,-4.77,Rest of World
Lebanon,1957,GDP Growth/Capita (%),GDP,-0.788,Rest of World
Lebanon,1958,GDP Growth/Capita (%),GDP,-16.3,Rest of World
Lebanon,1959,GDP Growth/Capita (%),GDP,5.77,Rest of World
Lebanon,1960,GDP Growth/Capita (%),GDP,0.0784,Rest of World
Lebanon,1961,GDP Growth/Capita (%),GDP,3.92,Rest of World
Lebanon,1962,GDP Growth/Capita (%),GDP,1.23,Rest of World
Lebanon,1963,GDP Growth/Capita (%),GDP,-1.75,Rest of World
Lebanon,1964,GDP Growth/Capita (%),GDP,3.26,Rest of World
Lebanon,1965,GDP Growth/Capita (%),GDP,6.98,Rest of World
Lebanon,1966,GDP Growth/Capita (%),GDP,3.83,Rest of World
Lebanon,1967,GDP Growth/Capita (%),GDP,-7.4,Rest of World
Lebanon,1968,GDP Growth/Capita (%),GDP,9.44,Rest of World
Lebanon,1969,GDP Growth/Capita (%),GDP,-0.572,Rest of World
Lebanon,1970,GDP Growth/Capita (%),GDP,4.0,Rest of World
Lebanon,1971,GDP Growth/Capita (%),GDP,6.45,Rest of World
Lebanon,1972,GDP Growth/Capita (%),GDP,9.36,Rest of World
Lebanon,1973,GDP Growth/Capita (%),GDP,1.8,Rest of World
Lebanon,1974,GDP Growth/Capita (%),GDP,0.281,Rest of World
Lebanon,1975,GDP Growth/Capita (%),GDP,-31.3,Rest of World
Lebanon,1976,GDP Growth/Capita (%),GDP,-58.4,Rest of World
Lebanon,1977,GDP Growth/Capita (%),GDP,70.5,Rest of World
Lebanon,1978,GDP Growth/Capita (%),GDP,1.6,Rest of World
Lebanon,1979,GDP Growth/Capita (%),GDP,12.1,Rest of World
Lebanon,1980,GDP Growth/Capita (%),GDP,5.06,Rest of World
Lebanon,1981,GDP Growth/Capita (%),GDP,-0.123,Rest of World
Lebanon,1982,GDP Growth/Capita (%),GDP,-37.1,Rest of World
Lebanon,1983,GDP Growth/Capita (%),GDP,19.9,Rest of World
Lebanon,1984,GDP Growth/Capita (%),GDP,43.7,Rest of World
Lebanon,1985,GDP Growth/Capita (%),GDP,24.1,Rest of World
Lebanon,1986,GDP Growth/Capita (%),GDP,-6.41,Rest of World
Lebanon,1987,GDP Growth/Capita (%),GDP,16.1,Rest of World
Lebanon,1988,GDP Growth/Capita (%),GDP,-28.2,Rest of World
Lebanon,1989,GDP Growth/Capita (%),GDP,-42.6,Rest of World
Lebanon,1990,GDP Growth/Capita (%),GDP,30.3,Rest of World
Lebanon,1991,GDP Growth/Capita (%),GDP,42.1,Rest of World
Lebanon,1992,GDP Growth/Capita (%),GDP,-14.2,Rest of World
Lebanon,1993,GDP Growth/Capita (%),GDP,2.93,Rest of World
Lebanon,1994,GDP Growth/Capita (%),GDP,4.78,Rest of World
Lebanon,1995,GDP Growth/Capita (%),GDP,4.87,Rest of World
Lebanon,1996,GDP Growth/Capita (%),GDP,1.87,Rest of World
Lebanon,1997,GDP Growth/Capita (%),GDP,9.76,Rest of World
Lebanon,1998,GDP Growth/Capita (%),GDP,12.7,Rest of World
Lebanon,1999,GDP Growth/Capita (%),GDP,6.21,Rest of World
Lebanon,2000,GDP Growth/Capita (%),GDP,5.25,Rest of World
Lebanon,2001,GDP Growth/Capita (%),GDP,11.1,Rest of World
Lebanon,2002,GDP Growth/Capita (%),GDP,12.2,Rest of World
Lebanon,2003,GDP Growth/Capita (%),GDP,9.92,Rest of World
Lebanon,2004,GDP Growth/Capita (%),GDP,16.4,Rest of World
Lebanon,2005,GDP Growth/Capita (%),GDP,10.4,Rest of World
Lebanon,2006,GDP Growth/Capita (%),GDP,1.26,Rest of World
Lebanon,2007,GDP Growth/Capita (%),GDP,8.4,Rest of World
Lebanon,2008,GDP Growth/Capita (%),GDP,7.21,Rest of World
Lebanon,2009,GDP Growth/Capita (%),GDP,7.6,Rest of World
Lebanon,2010,GDP Growth/Capita (%),GDP,5.63,Rest of World
Lebanon,2011,GDP Growth/Capita (%),GDP,0.197,Rest of World
Lebanon,2012,GDP Growth/Capita (%),GDP,0.534,Rest of World
Lebanon,2013,GDP Growth/Capita (%),GDP,0.0391,Rest of World
Lebanon,2014,GDP Growth/Capita (%),GDP,0.0391,Rest of World
Lebanon,2015,GDP Growth/Capita (%),GDP,1.52,Rest of World
Lebanon,2016,GDP Growth/Capita (%),GDP,3.01,Rest of World
Lebanon,2017,GDP Growth/Capita (%),GDP,3.01,Rest of World
Lebanon,2018,GDP Growth/Capita (%),GDP,3.01,Rest of World
Lebanon,2019,GDP Growth/Capita (%),GDP,3.01,Rest of World
Lesotho,1801,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1802,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1803,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1804,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1805,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1806,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1807,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1808,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1809,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1810,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1811,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1812,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1813,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1814,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1815,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1816,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1817,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1818,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1819,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1820,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1821,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1822,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1823,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1824,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1825,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1826,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1827,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1828,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1829,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1830,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1831,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1832,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1833,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1834,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1835,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1836,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1837,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1838,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1839,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1840,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1841,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1842,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1843,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1844,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1845,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1846,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1847,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1848,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1849,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1850,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1851,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1852,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1853,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1854,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1855,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1856,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1857,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1858,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1859,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1860,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1861,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1862,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1863,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1864,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1865,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1866,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1867,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1868,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1869,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1870,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1871,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1872,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1873,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1874,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1875,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1876,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1877,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1878,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1879,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1880,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1881,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1882,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1883,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1884,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1885,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1886,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1887,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1888,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1889,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1890,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1891,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1892,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1893,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1894,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1895,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1896,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1897,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1898,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1899,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1900,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1901,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1902,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1903,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1904,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1905,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1906,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1907,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1908,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1909,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1910,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1911,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1912,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1913,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1914,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1915,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1916,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1917,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1918,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1919,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1920,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1921,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1922,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1923,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1924,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1925,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1926,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1927,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1928,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1929,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1930,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1931,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1932,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1933,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1934,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1935,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1936,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1937,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1938,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1939,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1940,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1941,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1942,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1943,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1944,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1945,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1946,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1947,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1948,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1949,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1950,GDP Growth/Capita (%),GDP,0.0412,Rest of World
Lesotho,1951,GDP Growth/Capita (%),GDP,4.12,Rest of World
